comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgzRZFZTozoSPm501554AaABAg,The metal clearly shows bending outwards lol,4,1,@Jeannette-s1t,10 minutes ago,0,UChPXViAME-9a6sF9Bka3M0w,@Jeannette-s1t,https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:54:23.718513-07:00,Thursday,14
UgzBX83lwNvSdNazB9t4AaABAg,We already knew😢😢😢😢,1,,@kimaletta8943,14 minutes ago,0,UCchQrqD6SfjMCpD_zI86wag,@kimaletta8943,https://yt3.ggpht.com/ytc/AIdro_k3Uj98NXbkVdT_8NBl8-xyo_6GOGggHuqlTBhRCFll3O7ebUx3TA2UIOiS--bGrjiboA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:50:23.718516-07:00,Thursday,14
Ugx9FCLOEcMu3Y2H1_l4AaABAg,Bullshit. That didn't explode till it hit the ground., ,,@K5WEO_WRJZ673,6 minutes ago,0,UCdemD6AIrOODOh11a6G35cg,@K5WEO_WRJZ673,https://yt3.ggpht.com/12vF5ZaYrDRytMorGegSm4WN2EiMAE8-Dqs44Gk558gvXobWu0wHxPXdJaQ2DBsYt6mx6TBK=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:58:23.718518-07:00,Thursday,14
Ugw77Zg8EZpWaiWmTKN4AaABAg,Please report whose system struck Gaza.,5,,@zelenizub2036,24 minutes ago (edited),0,UCaaxsCBKp9zsx6f25R3mruw,@zelenizub2036,https://yt3.ggpht.com/ytc/AIdro_kxrTjXyEmvyMFPeARDb2lpD5iwlbzRgl54kKAvVhQ=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:40:23.718522-07:00,Thursday,14
UgzNgo8C4ScizOC1g1l4AaABAg,How evil?! 😔, ,,@jashuasmith9361,1 minute ago,0,UC6utTbvcrALXz2sBhwU6zbg,@jashuasmith9361,https://yt3.ggpht.com/ytc/AIdro_muVhGnJdQzWapQR3AQLyo9IqYbXlQbuxbDP0bFB5g=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:03:23.718524-07:00,Thursday,15
UgynvMZkzNBvbwmZ7I94AaABAg,Maybe a commercial plane that's not from Russia should be flying close too Ukraine/ Russia borders..Get A Brain, ,,@markusreynolds7586,2 minutes ago,0,UC9S_etVosdr7M87-onNaoog,@markusreynolds7586,https://yt3.ggpht.com/ytc/AIdro_nWBkhs3XZcENi1MSPCdcXzpUjnMm2sZJbVobSifX-nvmmNb8bXfpOmj_RTnLGbL03qbA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:02:23.718527-07:00,Thursday,15
UgxRGX0v_GcN-v92NjR4AaABAg,"I doubt Russia did it,they have decent relations between the 2 countries",2,1,@indianoutlaw1313,16 minutes ago,0,UC-X-cFtSj0AoHclMyoVEGog,@indianoutlaw1313,https://yt3.ggpht.com/AXoOOhlIUK7HCy0hanYg5icOBJcIRXyPeFwu6bY2EyjuoQqsSvNXAPCHUhSik7gvQS4o_oNFDA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:48:23.718530-07:00,Thursday,14
Ugw-6gGEx9Xnz-88a1x4AaABAg,Stop the propaganda,1,,@RobertPeters04,11 minutes ago,0,UCXMXiQRNCIsm-562mVvcdFg,@RobertPeters04,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718533-07:00,Thursday,14
Ugyn5ZP0gb4po8Y7Vkx4AaABAg,"Don't know what the drones are over New Jersey, but know it's Russia before anything 🙄",2,,@robertfrench1963,17 minutes ago,0,UCLoSk8l72s5zkASCiFmS5Yw,@robertfrench1963,https://yt3.ggpht.com/ytc/AIdro_mBsRuuMySca-6gRHt94oGSZkKAGuSQEdF3aHDbYIgdoOA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:47:23.718536-07:00,Thursday,14
Ugy24Cpfpa_WI982C0Z4AaABAg,Did sean penn direct this too😉, ,,@richardbabulal1648,3 minutes ago,0,UCa92uNGQotn3DpjoZCFMigw,@richardbabulal1648,https://yt3.ggpht.com/ytc/AIdro_lYOWuJtw8FOq8SPQ1cj0Z3fo0nYz6FIyMmlIV7MbWWsg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:01:23.718539-07:00,Thursday,15
Ugz_Nc3al-vPjDNITu94AaABAg,Of course they were the ones that down the plane just like the Malaysian airplane, ,,@youno9886,2 minutes ago,0,UClLb-QpiiHM4_mUtE8epgKg,@youno9886,https://yt3.ggpht.com/ytc/AIdro_l8bJjN8f5iw51sq7OBYWTCY3nsVjXP-QAVn96d-rY9l5KbJzFdR6s233AhOIGtTed1wA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:02:23.718542-07:00,Thursday,15
UgyQcraRhdfrSss-H_l4AaABAg,Incredibly irresponsible for news agencies to post this nonsense before an investigation has been done.,16,8,@annmariedeignan2596,25 minutes ago,0,UCKb8uoAMKjj1SnE6grYBHpA,@annmariedeignan2596,https://yt3.ggpht.com/ytc/AIdro_laS7RV4m-dECNTkpBpSviycFiiwx3BacMp6crqPfg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:39:23.718544-07:00,Thursday,14
Ugx9NXbUeoM0RJCnBkJ4AaABAg,"Sure, just like they blew up their own pipeline. NOT.",2,,@sharonrichards1627,20 minutes ago,0,UCotC_5E5gFIXie7BEu_loWg,@sharonrichards1627,https://yt3.ggpht.com/ytc/AIdro_nERPIhP_vS9l0WjdlHm5ABUovv1Rhs3cDANtchn3M=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:44:23.718547-07:00,Thursday,14
UgxFv4Ai0fJrMi-GwyJ4AaABAg,Competent russian air defense 😅, ,,@swhip897,5 minutes ago,0,UCtsBe6vjX_f6o9NTAJY5I0Q,@swhip897,https://yt3.ggpht.com/LHgtjF44YZz5-fZqLg3Fn1-u0WU2mF_vSG6dioMF-nzb0twKIRuGQKOtUgYBUNTqO05ja_uh=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:59:23.718550-07:00,Thursday,14
Ugw8tWh-vJyOWJ4cdtB4AaABAg,Blaming Russia? Lol,3,,@Sc-wombats61,15 minutes ago,0,UC8gA0O7KwECNj4UwdTjQxRQ,@Sc-wombats61,https://yt3.ggpht.com/BdicWj9zZaeEzJHe77pSPepvCPR7kW4iHFqc5yz40WzSNSJckYRNTphPrhqUKjF7B4_THbfB3zA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:49:23.718553-07:00,Thursday,14
UgxCKy1fF1_6bNi-_6x4AaABAg,Russia is so paranoid.,2,1,@johnjunior22,16 minutes ago,0,UC1Ha2uYFk_YLnCBfUodB1cw,@johnjunior22,https://yt3.ggpht.com/ytc/AIdro_mmnm0e3AjaL896Q-E2ilZXzJrbf0uwp_K9YTLH8jySPA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:48:23.718557-07:00,Thursday,14
UgxgiADcTE9lYzeEmHl4AaABAg,Please 😒,7,,@deliaangeles1185,39 minutes ago,0,UC80DHoAT1sFgOKobWIY1YKA,@deliaangeles1185,https://yt3.ggpht.com/ytc/AIdro_ldrDTcaqtBe1MThTRYzvimM9TAxJFXMEFcbeVW-HM=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:25:23.718559-07:00,Thursday,14
UgyYw4-AZY2idpl_j8B4AaABAg,Does anyone know when is trump going flying around there?, ,,@glenperu,3 minutes ago,0,UCHBH4I1TMER1Umgp7NJRGHw,@glenperu,https://yt3.ggpht.com/ytc/AIdro_ln39cfQl-kb0DNDYBqqQRstnfne_eHcQfp4T6aG8Y=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:01:23.718562-07:00,Thursday,15
UgzOoyLILnkIYyAPydZ4AaABAg,Liesssss 😂😂😂,13,,@AceNaz-lv9un,40 minutes ago,0,UCtZEc23v5atTj2QyIxtwRhg,@AceNaz-lv9un,https://yt3.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:24:23.718566-07:00,Thursday,14
UgzGY_CigxS9KF_j8x14AaABAg,OH WELL SHIT HAPPENS IN WAR. WHY WAS THE PLANE IN A WAR ZONE?,1,,@2afreedom60,11 minutes ago,0,UCk73-VeKDBYW-wdN7etclYg,@2afreedom60,https://yt3.ggpht.com/8474X7m9ghiiXtSw-WZsBVypgm3y8boq9D8j5V726tuUC4hxOBl7fERU_X3oL48ZSTSiF9AUwDE=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718569-07:00,Thursday,14
UgzXd6VZSD3aLWa25Qt4AaABAg,My question is are there holes on both sides? Those are exit holes, ,1,@djmartin4776,9 minutes ago,0,UCvucUnDMHnZ-n4n60MGBsdg,@djmartin4776,https://yt3.ggpht.com/ytc/AIdro_n4iGouobWcy35j8VBHIXO55Zn0e_fouNYVNh3PD_w=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:55:23.718572-07:00,Thursday,14
Ugyv74zqUkTTrZyDoW54AaABAg,May have= their opinion,2,,@jonfoss3437,11 minutes ago,0,UCut5YBEGjkWR88uBqIQgssQ,@jonfoss3437,https://yt3.ggpht.com/ytc/AIdro_k3RSIQEbecehGJfrrbgu6THSSmejGpAly1w-USk_k=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718575-07:00,Thursday,14
